73.000000	1.097143	1.729887
62.000000	1.729887	3.697778
52.000000	3.697778	4.347937
45.000000	4.347937	4.533696
59.000000	4.533696	5.868844
62.000000	5.868844	6.379683
69.000000	6.379683	7.244626
69.000000	7.244626	7.743855
70.000000	7.743855	8.614603
71.000000	8.614603	9.131248
54.000000	9.131248	10.060045
52.000000	10.060045	11.540318
71.000000	11.540318	12.219501
57.000000	12.219501	12.910295
50.000000	12.910295	14.483447
64.000000	14.483447	14.936235
52.000000	14.936235	17.205986
62.000000	17.205986	17.699409
68.000000	17.699409	18.628208
52.000000	18.628208	20.027210
74.000000	20.027210	23.614695
45.000000	23.614695	24.288073
62.000000	24.288073	25.826395
75.000000	25.826395	25.867029
64.000000	25.867029	26.314014
52.000000	26.314014	27.184761
59.000000	27.184761	28.560545
62.000000	28.560545	29.042358
68.000000	29.042358	29.878277
69.000000	29.878277	31.254059
52.000000	31.254059	34.115917
71.000000	34.115917	34.795101
45.000000	34.795101	35.451065
60.000000	35.451065	37.000999
63.000000	37.000999	37.482811
71.000000	37.482811	38.132969
57.000000	38.132969	38.817959
73.000000	38.817959	39.688709
62.000000	39.688709	40.193741
69.000000	40.193741	41.052879
52.000000	41.052879	42.434467
74.000000	42.434467	43.833469
44.000000	43.833469	45.934875
57.000000	45.934875	46.428299
61.000000	46.428299	46.608253
54.000000	46.608253	47.200363
45.000000	47.200363	47.995647
50.000000	47.995647	48.552925
81.000000	48.552925	49.075375
61.000000	49.075375	50.485985
64.000000	50.485985	50.927166
64.000000	50.927166	51.780499
69.000000	51.780499	52.227482
64.000000	52.227482	52.645443
74.000000	52.645443	53.075012
71.000000	53.075012	53.504581
57.000000	53.504581	54.392742
68.000000	54.392742	54.938412
71.000000	54.938412	57.359093
62.000000	57.359093	58.891609
75.000000	58.891609	59.390839
52.000000	59.390839	61.550293
62.000000	61.550293	62.066940
69.000000	62.066940	62.920273
52.000000	62.920273	64.278641
74.000000	64.278641	65.666031
71.000000	65.666031	66.205894
70.000000	66.205894	67.796463
73.000000	67.796463	68.690430
74.000000	68.690430	69.218681
64.000000	69.218681	70.193924
66.000000	70.193924	70.611885
81.000000	70.611885	73.932335
57.000000	73.932335	74.565079
78.000000	74.565079	75.215240
45.000000	75.215240	76.022133
66.000000	76.022133	76.602631
69.000000	76.602631	77.043808
62.000000	77.043808	77.670746
66.000000	77.670746	78.495056
64.000000	78.495056	78.907211
57.000000	78.907211	79.743126
69.000000	79.743126	80.155281
64.000000	80.155281	80.973785
71.000000	80.973785	81.380135
57.000000	81.380135	82.227661
68.000000	82.227661	82.767525
45.000000	82.767525	85.141769
73.000000	85.141769	86.668480
63.000000	86.668480	87.127075
71.000000	87.127075	89.280724
62.000000	89.280724	89.774147
69.000000	89.774147	90.633286
71.000000	90.633286	92.009071
74.000000	92.009071	93.437096
70.000000	93.437096	93.976959
70.000000	93.976959	95.550110
73.000000	95.550110	96.449890
74.000000	96.449890	97.001358
57.000000	97.001358	97.976601
66.000000	97.976601	98.382950
81.000000	98.382950	99.596191
45.000000	99.596191	102.069115
72.000000	102.069115	103.270752
75.000000	103.270752	103.682899
63.000000	103.682899	103.862854
64.000000	103.862854	104.048615
78.000000	104.048615	104.623314
52.000000	104.623314	105.006439
71.000000	105.006439	105.383766
71.000000	105.383766	106.184853
62.000000	106.184853	106.376419
75.000000	106.376419	106.562180
74.000000	106.562180	106.771156
74.000000	106.771156	106.962723
50.000000	106.962723	107.177505
65.000000	107.177505	107.549026
68.000000	107.549026	107.746391
69.000000	107.746391	108.541679
71.000000	108.541679	108.750656
70.000000	108.750656	109.923264
42.000000	109.923264	111.490616
54.000000	111.490616	112.100136
57.000000	112.100136	112.274284
73.000000	112.274284	112.692245
75.000000	112.692245	113.475922
57.000000	113.475922	113.847435
52.000000	113.847435	114.230568
52.000000	114.230568	114.613693
45.000000	114.613693	115.577324
46.000000	115.577324	115.768890
52.000000	115.768890	115.943039
52.000000	115.943039	116.134605
69.000000	116.134605	116.506119
68.000000	116.506119	116.697685
54.000000	116.697685	116.883446
59.000000	116.883446	118.021225
73.000000	118.021225	118.415962
45.000000	118.415962	118.799095
45.000000	118.799095	118.990654
52.000000	118.990654	119.182220
52.000000	119.182220	119.379593
52.000000	119.379593	119.588570
50.000000	119.588570	120.813423
71.000000	120.813423	121.237190
45.000000	121.237190	122.578140
64.000000	122.578140	122.758095
78.000000	122.758095	122.955467
77.000000	122.955467	123.170250
76.000000	123.170250	123.350204
52.000000	123.350204	123.942314
70.000000	123.942314	124.133881
71.000000	124.133881	124.917549
62.000000	124.917549	125.097504
75.000000	125.097504	125.283264
75.000000	125.283264	125.910202
65.000000	125.910202	126.868027
71.000000	126.868027	127.059593
45.000000	127.059593	127.245354
71.000000	127.245354	127.431114
70.000000	127.431114	127.622673
71.000000	127.622673	128.592102
42.000000	128.592102	130.153656
54.000000	130.153656	130.931519
74.000000	130.931519	131.326263
75.000000	131.326263	132.109940
57.000000	132.109940	132.284088
57.000000	132.284088	132.487259
52.000000	132.487259	132.678818
52.000000	132.678818	132.870392
52.000000	132.870392	133.253510
45.000000	133.253510	133.636642
70.000000	133.636642	134.426117
52.000000	134.426117	134.577057
71.000000	134.577057	134.786026
69.000000	134.786026	135.174973
68.000000	135.174973	135.534882
59.000000	135.534882	135.720642
70.000000	135.720642	136.295334
45.000000	136.295334	136.492691
57.000000	136.492691	136.666855
73.000000	136.666855	137.073196
45.000000	137.073196	137.456329
70.000000	137.456329	137.839462
52.000000	137.839462	138.257416
69.000000	138.257416	139.528702
75.000000	139.528702	139.975693
45.000000	139.975693	140.132431
57.000000	140.132431	140.323990
75.000000	140.323990	140.712921
76.000000	140.712921	141.119278
50.000000	141.119278	141.299225
